txn_ref_id,sys_a_date,sys_a_amount_attribute_1,sys_a_amount_attribute_2,sys_b_date,sys_b_amount_attribute_1,sys_b_amount_attribute_2,txn_type,payment_method,recon_status,recon_sub_status,currency_type
84414301,27/06/24,638.999,30.429,19/07/24,616.379,30.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
36331284,30/06/24,331.002,15.762,16/07/24,319.283,15.762,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
52567360,29/06/24,1185.995,180.915,16/07/24,1144.016,180.9144,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
88174880,29/06/24,647,30.81,16/07/24,624.096,30.8095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
14065170,26/06/24,302.999,14.429,19/07/24,292.274,14.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
64346018,30/06/24,647.002,69.322,18/07/24,624.096,69.3216,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
44811358,29/06/24,598.999,64.179,19/07/24,577.795,64.1784,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
40748353,28/06/24,348.999,16.619,19/07/24,336.645,16.619,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
15688758,28/06/24,999.002,47.572,16/07/24,963.635,47.5715,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
61902068,27/06/24,322.004,15.334,19/07/24,310.601,15.3335,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
61065545,28/06/24,479,22.81,19/07/24,462.043,22.8095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
23234558,28/06/24,798.998,38.048,19/07/24,770.715,38.0475,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
80506914,28/06/24,1278.996,137.036,16/07/24,1233.723,137.0352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
82534302,29/06/24,599.004,28.524,18/07/24,577.795,28.524,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
33013143,29/06/24,948.999,101.679,16/07/24,915.405,101.6784,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
59981243,26/06/24,798.998,38.048,15/07/24,770.715,38.0475,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
55344848,27/06/24,339.003,16.143,19/07/24,326.999,16.143,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
25847048,27/06/24,381.003,18.143,16/07/24,367.513,18.143,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
12067519,30/06/24,949.001,45.191,18/07/24,915.405,45.1905,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
32350970,28/06/24,599.004,28.524,15/07/24,577.795,28.524,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
53608546,28/06/24,1698.996,182.036,18/07/24,1638.855,182.0352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
60301988,30/06/24,974.001,46.381,18/07/24,939.52,46.381,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
40186138,27/06/24,1452.002,221.492,19/07/24,1400.599,221.4918,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
62615875,29/06/24,698.996,33.286,19/07/24,674.255,33.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
76780444,30/06/24,599.004,28.524,18/07/24,577.795,28.524,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
14274919,28/06/24,530.996,25.286,19/07/24,512.203,25.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
58690415,27/06/24,1953.998,298.068,15/07/24,1884.828,298.0674,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
48368773,28/06/24,948.999,101.679,19/07/24,915.405,101.6784,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
84176879,29/06/24,448.997,48.107,18/07/24,433.105,48.1068,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
14631248,27/06/24,1998.999,214.179,15/07/24,1928.235,214.1784,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
46911405,28/06/24,2748.996,294.536,15/07/24,2651.685,294.5352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
98755180,30/06/24,299.001,45.611,18/07/24,288.415,45.6102,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
89039366,28/06/24,1298.992,198.152,19/07/24,1253.015,198.1512,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
97187627,30/06/24,2398.996,257.036,15/07/24,2314.075,257.0352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
97702176,28/06/24,998.996,107.036,16/07/24,963.635,107.0352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
66312379,30/06/24,1299,139.18,15/07/24,1253.015,139.1784,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
33443413,28/06/24,558.999,26.619,15/07/24,539.211,26.619,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
66800006,28/06/24,638.999,30.429,16/07/24,616.379,30.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
21873436,29/06/24,1399.004,149.894,18/07/24,1349.475,149.8932,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
26110779,29/06/24,876.005,41.715,18/07/24,844.99,41.7145,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
50830121,30/06/24,399,19,16/07/24,384.875,19,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
34927284,29/06/24,599.004,28.524,19/07/24,577.795,28.524,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
60736532,23/06/24,638.999,30.429,19/07/24,616.379,30.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
41057048,27/06/24,798.997,85.607,19/07/24,770.716,85.6068,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
91901312,27/06/24,908.996,43.286,19/07/24,876.821,43.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
91312573,28/06/24,538.997,25.667,15/07/24,519.919,25.6665,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
41450251,29/06/24,849.005,90.965,19/07/24,818.945,90.9648,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
39431140,27/06/24,399.006,60.866,15/07/24,384.866,60.8652,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
66848684,27/06/24,599.004,28.524,15/07/24,577.795,28.524,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
48472712,26/06/24,488.996,23.286,19/07/24,471.689,23.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
18813134,28/06/24,473.996,50.786,19/07/24,457.22,50.7852,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
70281914,29/06/24,298.998,14.238,18/07/24,288.415,14.238,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
73708391,30/06/24,686.994,32.714,15/07/24,662.68,32.714,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
53414597,28/06/24,298.998,14.238,19/07/24,288.415,14.238,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
82284574,29/06/24,269,12.81,16/07/24,259.477,12.8095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
85870976,30/06/24,511.998,54.858,19/07/24,493.875,54.8568,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
57525334,30/06/24,499.002,23.762,18/07/24,481.335,23.762,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
27541502,27/06/24,899.002,96.322,15/07/24,867.175,96.3216,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
34998730,28/06/24,538.997,25.667,19/07/24,519.919,25.6665,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
83722059,29/06/24,248.997,11.857,19/07/24,240.186,11.857,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
30934799,26/06/24,339.003,16.143,15/07/24,326.999,16.143,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
81681614,29/06/24,424.001,20.191,19/07/24,408.99,20.1905,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
77239540,28/06/24,299.001,45.611,18/07/24,288.415,45.6102,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
47719932,27/06/24,899.002,96.322,19/07/24,867.176,96.3216,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
64380660,29/06/24,629.003,29.953,18/07/24,606.733,29.9525,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
69145702,30/06/24,908.996,43.286,16/07/24,876.821,43.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
76301579,30/06/24,1049.003,49.953,18/07/24,1011.865,49.9525,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
29123190,27/06/24,402.003,19.143,19/07/24,387.769,19.143,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
91902976,30/06/24,999.002,47.572,18/07/24,963.635,47.5715,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
20028183,28/06/24,674.005,72.215,16/07/24,650.14,72.2148,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
41166050,29/06/24,1199.005,128.465,16/07/24,1156.555,128.4648,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
85133412,30/06/24,534.005,57.215,18/07/24,515.096,57.2148,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
15729438,29/06/24,449.001,21.381,19/07/24,433.105,21.381,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
66259803,26/06/24,1910.999,291.509,19/07/24,1843.351,291.5082,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
72054933,27/06/24,935.004,44.524,15/07/24,901.901,44.524,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
90665407,29/06/24,778.995,37.095,18/07/24,751.423,37.095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
79745703,28/06/24,823.996,88.286,19/07/24,794.83,88.2852,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
19728560,28/06/24,299.001,45.611,19/07/24,288.415,45.6102,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
10795200,27/06/24,718.998,109.678,19/07/24,693.547,109.6776,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
68716821,30/06/24,1329.004,142.394,18/07/24,1281.953,142.3932,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
10079165,28/06/24,1299.003,198.153,19/07/24,1253.015,198.153,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
93424771,28/06/24,321.999,49.119,16/07/24,310.601,49.1184,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
99178580,28/06/24,1348.996,144.536,19/07/24,1301.245,144.5352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
94108699,29/06/24,638.999,30.429,18/07/24,616.379,30.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
74277800,30/06/24,1038.996,49.476,16/07/24,1002.219,49.476,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
73734501,28/06/24,479,22.81,19/07/24,462.043,22.8095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
78600490,27/06/24,1799.005,274.425,16/07/24,1735.315,274.4244,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
19258540,30/06/24,1298.992,198.152,15/07/24,1253.015,198.1512,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
38734089,30/06/24,419.003,19.953,19/07/24,404.167,19.9525,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
98490953,29/06/24,899,42.81,18/07/24,867.175,42.8095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
20055678,29/06/24,424.001,20.191,19/07/24,408.991,20.1905,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
94972553,30/06/24,1398.992,149.892,19/07/24,1349.475,149.892,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
36636368,30/06/24,1499.002,228.662,19/07/24,1445.935,228.6612,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
11282908,28/06/24,530.996,25.286,19/07/24,512.203,25.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
90545664,28/06/24,749,80.25,19/07/24,722.485,80.25,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
56921037,27/06/24,1613.999,172.929,19/07/24,1556.864,172.9284,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
61143057,30/06/24,339.003,16.143,19/07/24,326.999,16.143,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
29552077,29/06/24,949.004,144.764,19/07/24,915.406,144.7632,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
31756023,30/06/24,679.004,32.334,16/07/24,654.963,32.3335,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
67821173,29/06/24,899.002,96.322,16/07/24,867.175,96.3216,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
36776071,27/06/24,284.003,43.323,15/07/24,273.946,43.3224,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
41765698,30/06/24,1259.004,134.894,18/07/24,1214.431,134.8932,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
45204982,28/06/24,1278.996,137.036,18/07/24,1233.723,137.0352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
30400859,27/06/24,899.002,96.322,19/07/24,867.175,96.3216,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
25338703,28/06/24,599.004,91.374,16/07/24,577.795,91.3734,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
44428345,27/06/24,778.995,37.095,19/07/24,751.424,37.095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
95601384,30/06/24,638.999,30.429,18/07/24,616.379,30.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
55079713,27/06/24,978.999,46.619,15/07/24,944.343,46.619,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
47050335,28/06/24,298.998,14.238,19/07/24,288.415,14.238,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
82648289,26/06/24,899.002,96.322,15/07/24,867.175,96.3216,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
30143208,29/06/24,2249.005,240.965,15/07/24,2169.385,240.9648,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
57227194,30/06/24,698.997,106.627,18/07/24,674.255,106.6266,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
14519139,29/06/24,1119.004,119.894,19/07/24,1079.387,119.8932,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
92835208,25/06/24,718.998,34.238,15/07/24,693.547,34.238,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
82759808,28/06/24,769.004,82.394,15/07/24,741.777,82.3932,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
78128572,27/06/24,479,22.81,19/07/24,462.044,22.8095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
39803729,30/06/24,1199.006,128.466,15/07/24,1156.555,128.4648,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
99273729,28/06/24,899.002,96.322,18/07/24,867.175,96.3216,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
14443135,30/06/24,1189.004,181.374,16/07/24,1146.909,181.3734,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
49521860,29/06/24,399,19,18/07/24,384.875,19,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
13655194,27/06/24,1348.996,144.536,16/07/24,1301.245,144.5352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
98155903,28/06/24,718.998,34.238,16/07/24,693.547,34.238,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
88412398,27/06/24,679.004,32.334,16/07/24,654.963,32.3335,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
44597655,28/06/24,593.996,28.286,16/07/24,572.972,28.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
31953439,28/06/24,1349,205.78,19/07/24,1301.245,205.7796,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
10219162,30/06/24,607.005,28.905,18/07/24,585.512,28.905,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
33397730,30/06/24,348.999,16.619,18/07/24,336.645,16.619,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
